Date,Year,Month,Day,Daily Rainfall Total (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
2013-04-09,2013,4,9,0.0,28.3,33.2,26.6,5.3,31.0
2013-04-08,2013,4,8,0.0,28.7,33.6,27.1,5.4,30.2
2013-04-07,2013,4,7,0.0,28.6,31.6,26.4,8.2,33.8
2013-04-06,2013,4,6,6.4,28.0,30.6,25.9,7.9,46.8
2013-04-05,2013,4,5,0.0,29.3,33.8,25.6,6.1,26.3
2013-04-04,2013,4,4,41.6,27.4,31.9,25.0,5.8,29.9
2013-04-03,2013,4,3,5.8,28.2,32.5,26.3,5.3,27.0
2013-04-02,2013,4,2,4.2,28.6,33.2,26.3,6.2,31.7
2013-04-01,2013,4,1,19.6,28.2,34.0,23.4,6.4,57.2
2013-03-31,2013,3,31,5.0,28.9,33.0,25.7,7.2,35.6
2013-03-30,2013,3,30,0.0,29.2,33.8,26.0,7.3,30.6
2013-03-29,2013,3,29,0.2,28.5,32.6,26.3,6.0,27.0
2013-03-28,2013,3,28,0.0,28.5,31.4,26.7,8.1,34.2
2013-03-27,2013,3,27,0.0,29.0,32.4,26.4,4.9,26.6
2013-03-26,2013,3,26,0.0,28.3,32.9,23.9,6.7,32.8
2013-03-25,2013,3,25,12.2,28.1,32.2,25.8,6.1,27.7
2013-03-24,2013,3,24,0.0,28.6,33.4,26.4,7.6,35.6
2013-03-23,2013,3,23,0.0,28.5,32.1,25.8,8.3,25.6
2013-03-22,2013,3,22,29.6,28.3,32.9,25.5,8.0,43.9
2013-03-21,2013,3,21,0.0,29.0,33.1,27.2,11.4,34.9
2013-03-20,2013,3,20,0.0,28.6,32.5,26.2,9.9,28.1
2013-03-19,2013,3,19,0.0,28.5,32.9,25.6,11.3,31.7
2013-03-18,2013,3,18,0.0,28.5,32.8,25.9,11.1,30.6
2013-03-17,2013,3,17,11.8,27.4,32.1,24.8,7.5,28.4
2013-03-16,2013,3,16,0.0,28.7,32.8,25.5,10.6,31.7
2013-03-15,2013,3,15,0.0,28.7,33.5,25.4,9.9,32.4
2013-03-14,2013,3,14,0.0,28.3,32.6,25.6,10.0,32.0
2013-03-13,2013,3,13,0.0,27.9,32.4,25.0,8.7,31.0
2013-03-12,2013,3,12,0.0,27.9,32.3,24.3,8.9,28.4
2013-03-11,2013,3,11,0.0,28.0,31.7,25.8,10.9,31.7
2013-03-10,2013,3,10,2.8,27.6,32.1,25.7,6.8,20.9
2013-03-09,2013,3,9,0.8,27.9,31.8,25.5,10.3,31.7
2013-03-08,2013,3,8,0.0,28.4,31.8,26.6,14.4,35.3
2013-03-07,2013,3,7,0.0,28.1,32.1,25.2,12.0,31.3
2013-03-06,2013,3,6,0.0,27.8,31.7,25.5,11.1,31.7
2013-03-05,2013,3,5,0.8,27.6,31.4,24.4,11.0,37.1
2013-03-04,2013,3,4,0.0,27.9,31.6,25.4,11.7,39.6
2013-03-03,2013,3,3,0.0,28.1,31.2,26.1,12.1,37.1
2013-03-02,2013,3,2,1.2,28.3,32.4,25.4,10.8,33.1
2013-03-01,2013,3,1,21.4,27.9,32.9,25.3,9.3,29.5
2013-02-28,2013,2,28,7.6,27.5,32.2,25.2,7.2,22.0
2013-02-27,2013,2,27,0.6,27.1,30.4,24.5,6.9,26.3
2013-02-26,2013,2,26,39.8,26.7,31.9,24.8,6.4,31.3
2013-02-25,2013,2,25,58.2,26.7,30.8,23.0,6.3,50.4
2013-02-24,2013,2,24,0.0,27.4,30.8,24.5,7.8,28.1
2013-02-23,2013,2,23,0.2,28.0,32.5,24.8,8.8,29.2
2013-02-22,2013,2,22,0.6,27.4,31.3,24.7,9.8,31.0
2013-02-21,2013,2,21,2.6,26.6,29.8,24.6,6.3,25.2
2013-02-20,2013,2,20,0.0,27.2,31.0,25.0,7.6,24.5
2013-02-19,2013,2,19,0.4,26.1,28.2,25.0,5.8,19.4
2013-02-18,2013,2,18,15.6,26.5,30.8,24.5,8.5,30.6
2013-02-17,2013,2,17,1.0,24.8,25.8,24.1,6.6,25.6
2013-02-16,2013,2,16,0.2,26.4,30.3,24.7,7.0,30.2
2013-02-15,2013,2,15,0.0,26.0,30.1,23.4,7.8,29.5
2013-02-14,2013,2,14,95.2,24.8,27.7,22.6,5.7,28.1
2013-02-13,2013,2,13,0.6,26.9,30.7,24.4,9.6,33.5
2013-02-12,2013,2,12,5.4,25.6,28.8,23.8,7.8,29.2
2013-02-11,2013,2,11,54.4,25.3,30.2,23.7,5.8,29.9
2013-02-10,2013,2,10,43.0,24.6,25.9,21.5,7.1,28.1
2013-02-09,2013,2,9,2.8,26.7,31.3,24.3,6.5,32.0
2013-02-08,2013,2,8,10.2,26.0,30.9,24.3,4.8,22.3
2013-02-07,2013,2,7,0.0,27.2,31.2,24.7,7.9,31.3
2013-02-06,2013,2,6,12.4,25.7,28.9,24.0,4.9,17.3
2013-02-05,2013,2,5,2.0,26.5,30.1,24.0,8.2,35.3
2013-02-04,2013,2,4,0.6,26.7,29.6,24.0,9.1,27.7
2013-02-03,2013,2,3,41.8,26.2,28.6,24.7,6.8,36.0
2013-02-02,2013,2,2,0.0,28.3,32.1,25.8,14.4,36.0
2013-02-01,2013,2,1,0.0,28.0,31.6,25.9,15.8,39.6
2013-01-31,2013,1,31,0.0,27.8,31.5,25.2,13.4,33.1
2013-01-30,2013,1,30,0.0,27.5,31.2,24.9,11.9,33.8
2013-01-29,2013,1,29,0.0,27.5,31.3,25.2,13.2,35.3
2013-01-28,2013,1,28,0.0,27.6,31.0,25.3,12.6,33.1
2013-01-27,2013,1,27,0.0,27.3,31.0,24.7,12.3,33.8
2013-01-26,2013,1,26,0.0,27.3,30.7,25.0,11.4,30.2
2013-01-25,2013,1,25,0.0,27.2,30.7,24.3,12.1,32.0
2013-01-24,2013,1,24,0.2,27.3,30.7,25.4,11.3,32.8
2013-01-23,2013,1,23,0.0,27.0,30.9,24.6,9.7,33.1
2013-01-22,2013,1,22,4.6,25.8,28.2,23.7,9.8,29.9
2013-01-21,2013,1,21,2.6,27.0,31.1,24.1,9.8,29.9
2013-01-20,2013,1,20,10.8,24.4,25.4,23.6,6.0,21.6
2013-01-19,2013,1,19,64.0,23.7,24.8,22.6,7.6,27.7
2013-01-18,2013,1,18,73.0,26.9,32.0,24.3,14.8,35.6
2013-01-17,2013,1,17,0.0,27.5,30.7,25.2,7.445691382765553,34.04855255344404
2013-01-16,2013,1,16,0.0,27.4,30.3,26.1,7.445691382765553,34.04855255344404
2013-01-15,2013,1,15,0.2,27.6,30.9,25.9,14.2,32.4
2013-01-14,2013,1,14,0.0,27.4,31.0,25.4,11.8,33.5
2013-01-13,2013,1,13,30.2,26.3,30.8,23.6,6.5,25.6
2013-01-12,2013,1,12,0.8,27.6,31.4,25.4,9.4,29.2
2013-01-11,2013,1,11,0.0,27.7,31.0,25.9,10.5,33.5
2013-01-10,2013,1,10,0.0,26.9,30.0,25.0,7.0,20.5
2013-01-09,2013,1,9,42.6,26.3,32.1,22.4,6.6,56.2
2013-01-08,2013,1,8,20.2,27.1,32.7,21.6,6.7,56.2
2013-01-07,2013,1,7,0.0,29.1,35.2,25.2,7.6,34.9
2013-01-06,2013,1,6,0.0,27.7,32.5,25.2,7.2,31.0
2013-01-05,2013,1,5,0.0,27.5,31.8,25.2,7.4,26.6
2013-01-04,2013,1,4,0.8,27.2,30.5,25.0,8.6,30.2
2013-01-03,2013,1,3,3.6,26.9,32.0,24.2,6.2,29.9
2013-01-02,2013,1,2,1.2,27.0,30.5,23.1,6.9,27.4
2013-01-01,2013,1,1,7.2,26.9,31.4,23.9,7.2,33.8
2012-12-31,2012,12,31,78.8,25.3,29.5,22.2,6.4,31.7
2012-12-30,2012,12,30,4.0,27.2,31.3,25.6,5.6,26.3
2012-12-29,2012,12,29,3.8,27.4,30.3,25.5,6.1,24.8
2012-12-28,2012,12,28,0.0,27.3,30.7,24.9,7.9,29.5
2012-12-27,2012,12,27,0.0,26.6,29.4,25.2,7.4,28.4
2012-12-26,2012,12,26,0.0,26.5,30.1,24.4,7.2,27.7
2012-12-25,2012,12,25,0.0,25.3,27.3,24.1,6.1,24.5
2012-12-24,2012,12,24,2.4,26.8,30.2,25.0,6.9,24.5
2012-12-23,2012,12,23,0.0,27.0,31.3,24.8,7.0,31.3
2012-12-22,2012,12,22,23.2,26.6,31.6,23.6,5.3,26.6
2012-12-21,2012,12,21,1.6,27.6,31.6,25.1,6.6,28.4
2012-12-20,2012,12,20,1.8,27.2,30.9,23.3,7.6,32.0
2012-12-19,2012,12,19,9.8,26.2,30.8,24.2,5.7,25.2
2012-12-18,2012,12,18,26.8,25.3,29.0,23.3,4.8,28.4
2012-12-17,2012,12,17,1.6,26.4,30.3,24.4,6.8,30.6
2012-12-16,2012,12,16,11.2,26.0,30.7,24.2,5.3,34.9
2012-12-15,2012,12,15,5.0,27.1,30.2,25.3,6.1,34.6
2012-12-14,2012,12,14,0.4,27.0,30.5,24.4,7.1,27.0
2012-12-13,2012,12,13,61.6,25.5,30.6,23.1,5.7,28.8
2012-12-12,2012,12,12,16.6,26.0,31.4,23.8,7.6,34.6
2012-12-11,2012,12,11,33.6,26.0,29.5,22.3,5.3,32.8
2012-12-10,2012,12,10,10.0,26.8,31.9,23.7,5.6,29.5
2012-12-09,2012,12,9,0.0,27.5,30.4,25.9,6.7,35.3
2012-12-08,2012,12,8,0.0,27.9,30.8,25.8,8.1,27.7
2012-12-07,2012,12,7,0.0,28.3,32.2,25.6,9.8,31.3
2012-12-06,2012,12,6,1.4,27.3,32.2,24.8,7.3,38.9
2012-12-05,2012,12,5,16.8,26.5,30.5,24.3,5.3,26.3
2012-12-04,2012,12,4,0.0,26.6,31.1,23.7,6.4,29.9
2012-12-03,2012,12,3,51.6,25.8,30.5,22.7,5.5,22.7
2012-12-02,2012,12,2,0.6,27.4,30.4,24.9,4.7,18.7
2012-12-01,2012,12,1,0.8,27.1,31.6,25.8,4.8,24.5
2012-11-30,2012,11,30,0.0,28.2,32.0,25.6,6.3,26.3
2012-11-29,2012,11,29,0.2,27.6,31.6,25.1,7.6,29.2
2012-11-28,2012,11,28,0.0,27.8,32.2,24.6,6.2,27.7
2012-11-27,2012,11,27,6.6,26.6,32.0,24.3,5.3,24.5
2012-11-26,2012,11,26,0.0,27.3,31.8,25.3,4.6,19.8
2012-11-25,2012,11,25,49.2,26.3,31.4,23.4,5.2,46.8
2012-11-24,2012,11,24,0.0,27.8,31.6,24.4,7.6,27.4
2012-11-23,2012,11,23,4.2,27.2,32.7,24.4,6.4,30.2
2012-11-22,2012,11,22,3.4,26.5,28.8,24.9,5.5,34.6
2012-11-21,2012,11,21,38.2,27.2,32.5,24.1,5.7,33.1
2012-11-20,2012,11,20,0.0,27.8,31.9,24.7,5.6,27.7
2012-11-19,2012,11,19,8.2,26.7,29.1,24.4,5.4,27.0
2012-11-18,2012,11,18,9.8,27.1,32.4,24.7,4.7,23.8
2012-11-17,2012,11,17,0.0,27.7,32.3,24.8,7.6,32.8
2012-11-16,2012,11,16,0.2,28.0,32.6,26.0,7.5,39.6
2012-11-15,2012,11,15,8.2,27.5,30.1,25.5,5.1,23.8
2012-11-14,2012,11,14,1.0,26.6,31.8,25.0,4.7,26.3
2012-11-13,2012,11,13,0.8,26.5,30.9,24.9,5.2,26.6
2012-11-12,2012,11,12,22.0,26.4,30.3,24.0,5.5,28.4
2012-11-11,2012,11,11,0.0,27.4,30.9,25.0,4.8,21.2
2012-11-10,2012,11,10,18.8,26.7,30.9,24.9,5.1,30.2
2012-11-09,2012,11,9,6.4,27.1,31.7,25.4,4.8,25.6
2012-11-08,2012,11,8,1.4,27.5,31.9,25.6,5.7,28.4
2012-11-07,2012,11,7,0.0,28.2,32.0,25.2,7.8,27.7
2012-11-06,2012,11,6,0.8,26.7,31.4,25.1,5.7,26.3
2012-11-05,2012,11,5,0.4,26.7,29.9,23.5,6.1,23.8
2012-11-04,2012,11,4,20.6,26.3,32.8,24.0,6.4,32.4
2012-11-03,2012,11,3,7.2,26.0,28.8,23.7,6.1,26.3
2012-11-02,2012,11,2,0.2,27.6,32.5,24.4,6.9,29.5
2012-11-01,2012,11,1,0.4,26.6,31.0,24.8,5.5,35.6
2012-10-31,2012,10,31,3.8,26.8,31.3,24.9,6.5,30.6
2012-10-30,2012,10,30,4.8,27.3,31.9,25.0,6.5,37.4
2012-10-29,2012,10,29,0.0,28.4,32.6,25.7,7.5,35.6
2012-10-28,2012,10,28,0.0,29.0,33.1,26.2,10.3,29.5
2012-10-27,2012,10,27,0.0,28.7,32.9,25.9,7.8,25.6
2012-10-26,2012,10,26,0.0,29.1,32.9,26.6,10.6,29.5
2012-10-25,2012,10,25,0.0,28.8,32.0,26.2,8.9,38.5
2012-10-24,2012,10,24,0.0,28.8,32.5,25.9,7.3,23.4
2012-10-23,2012,10,23,0.0,28.2,32.4,24.6,6.4,20.2
2012-10-22,2012,10,22,0.0,27.2,31.6,24.7,5.6,22.3
2012-10-21,2012,10,21,9.6,25.9,29.2,24.6,3.8,21.2
2012-10-20,2012,10,20,15.0,26.4,31.0,23.9,6.3,32.4
2012-10-19,2012,10,19,5.4,26.1,29.9,24.3,4.7,30.2
2012-10-18,2012,10,18,7.0,26.5,30.6,24.4,5.3,27.7
2012-10-17,2012,10,17,5.8,27.0,32.4,25.3,5.1,29.5
2012-10-16,2012,10,16,13.4,27.0,31.5,23.7,6.6,41.4
2012-10-15,2012,10,15,0.0,27.7,31.9,25.1,6.4,27.0
2012-10-14,2012,10,14,22.6,27.1,31.2,23.5,5.4,49.0
2012-10-13,2012,10,13,1.0,26.5,30.7,24.0,4.7,30.2
2012-10-12,2012,10,12,0.0,28.1,32.1,25.4,7.3,25.9
2012-10-11,2012,10,11,16.4,27.5,31.3,25.4,4.5,22.0
2012-10-10,2012,10,10,0.0,28.0,32.6,25.4,6.4,29.5
2012-10-09,2012,10,9,0.0,28.1,32.2,25.7,6.8,28.4
2012-10-08,2012,10,8,0.0,28.5,31.9,24.9,6.8,28.4
2012-10-07,2012,10,7,6.2,27.1,29.7,25.2,6.4,33.8
2012-10-06,2012,10,6,11.2,27.9,31.8,25.2,6.3,32.0
2012-10-05,2012,10,5,0.0,28.1,30.7,26.4,6.4,27.4
2012-10-04,2012,10,4,0.0,28.9,32.6,26.7,6.0,27.7
2012-10-03,2012,10,3,0.0,28.9,32.7,26.0,6.6,31.0
2012-10-02,2012,10,2,0.0,28.0,31.1,25.6,6.4,27.0
2012-10-01,2012,10,1,0.0,28.2,32.8,25.0,7.5,31.3
2012-09-30,2012,9,30,2.8,27.6,32.3,24.2,8.7,33.8
2012-09-29,2012,9,29,0.6,28.2,31.3,25.4,8.9,32.8
2012-09-28,2012,9,28,0.0,27.8,31.8,24.0,7.4,27.7
2012-09-27,2012,9,27,28.2,28.2,32.7,22.9,8.0,52.6
2012-09-26,2012,9,26,4.0,26.8,29.6,23.2,5.6,25.9
2012-09-25,2012,9,25,1.0,28.0,31.2,25.3,6.8,26.6
2012-09-24,2012,9,24,2.4,28.1,32.0,25.7,6.1,32.4
2012-09-23,2012,9,23,0.0,28.5,32.3,26.0,6.1,28.8
2012-09-22,2012,9,22,0.0,27.8,31.6,25.5,6.4,26.3
2012-09-21,2012,9,21,0.0,27.9,31.9,25.7,6.5,31.0
2012-09-20,2012,9,20,0.0,28.7,31.8,26.5,7.4,28.8
2012-09-19,2012,9,19,0.0,28.9,32.6,26.7,9.7,41.8
2012-09-18,2012,9,18,0.0,28.8,32.3,26.6,8.8,22.3
2012-09-17,2012,9,17,0.0,28.0,32.2,25.8,9.6,38.2
2012-09-16,2012,9,16,0.0,28.7,31.5,26.6,7.7,23.8
2012-09-15,2012,9,15,0.0,28.5,31.3,25.8,10.8,33.5
2012-09-14,2012,9,14,0.0,28.2,30.1,26.3,5.8,18.0
2012-09-13,2012,9,13,0.0,28.1,30.4,25.7,7.9,35.6
2012-09-12,2012,9,12,0.0,28.3,31.2,25.8,8.0,31.7
2012-09-11,2012,9,11,1.8,27.5,30.8,25.5,7.1,37.1
2012-09-10,2012,9,10,0.0,26.6,29.0,24.8,5.8,28.4
2012-09-09,2012,9,9,20.6,26.6,31.5,24.1,5.9,33.1
2012-09-08,2012,9,8,0.0,27.4,30.0,24.7,7.6,23.0
2012-09-07,2012,9,7,35.8,26.6,30.8,22.5,8.6,79.6
2012-09-06,2012,9,6,0.0,27.0,31.0,24.6,7.5,35.6
2012-09-05,2012,9,5,0.0,26.0,29.6,24.3,7.4,36.7
2012-09-04,2012,9,4,10.4,28.6,32.0,24.0,12.4,32.8
2012-09-03,2012,9,3,0.0,28.7,31.4,26.5,15.2,33.5
2012-09-02,2012,9,2,0.0,28.8,32.1,26.5,15.0,38.9
2012-09-01,2012,9,1,0.0,28.9,31.7,27.2,14.1,36.0
2012-08-31,2012,8,31,0.8,26.5,28.8,23.7,8.0,31.3
2012-08-30,2012,8,30,14.2,26.3,28.9,24.5,7.3,44.3
2012-08-29,2012,8,29,0.0,27.6,29.2,26.2,8.4,30.2
2012-08-28,2012,8,28,1.2,26.4,30.5,23.9,6.2,36.4
2012-08-27,2012,8,27,17.2,26.5,30.7,23.4,6.3,44.3
2012-08-26,2012,8,26,0.2,28.2,30.7,25.8,10.0,41.4
2012-08-25,2012,8,25,0.0,28.4,30.5,27.1,11.9,33.8
2012-08-24,2012,8,24,0.0,28.4,31.7,25.7,10.4,37.4
2012-08-23,2012,8,23,0.0,27.4,30.3,24.5,7.6,40.3
2012-08-22,2012,8,22,0.0,27.4,30.7,24.8,9.1,39.2
2012-08-21,2012,8,21,31.0,27.8,31.7,24.4,10.2,52.9
2012-08-20,2012,8,20,0.0,28.7,32.1,27.1,13.5,36.0
2012-08-19,2012,8,19,0.0,28.4,31.7,25.0,12.4,43.6
2012-08-18,2012,8,18,2.4,27.7,30.9,25.0,10.7,44.6
2012-08-17,2012,8,17,8.6,27.0,29.3,23.7,8.6,37.8
2012-08-16,2012,8,16,19.8,28.3,31.2,23.5,15.2,45.4
2012-08-15,2012,8,15,0.0,28.7,31.6,26.9,16.2,40.3
2012-08-14,2012,8,14,0.0,29.1,32.7,26.9,13.0,32.0
2012-08-13,2012,8,13,0.0,28.9,32.0,26.6,13.8,40.0
2012-08-12,2012,8,12,0.0,28.4,31.9,26.1,12.4,34.9
2012-08-11,2012,8,11,0.0,28.9,32.3,27.0,13.7,31.7
2012-08-10,2012,8,10,0.0,28.9,32.3,26.2,15.2,35.3
2012-08-09,2012,8,9,0.0,28.5,31.8,26.3,16.8,41.4
2012-08-08,2012,8,8,0.0,28.4,31.2,25.7,13.4,35.3
2012-08-07,2012,8,7,0.0,28.1,31.6,24.8,9.3,35.6
2012-08-06,2012,8,6,0.0,27.7,30.2,26.1,8.7,39.6
2012-08-05,2012,8,5,1.4,28.1,30.8,26.4,11.1,35.6
2012-08-04,2012,8,4,0.0,27.5,30.5,25.8,11.5,35.6
2012-08-03,2012,8,3,8.0,28.3,31.4,25.4,14.7,36.7
2012-08-02,2012,8,2,0.0,28.5,31.2,26.3,13.4,31.3
2012-08-01,2012,8,1,14.2,27.7,31.0,23.1,11.0,36.7
2012-07-31,2012,7,31,0.0,28.7,31.5,26.4,12.2,36.4
2012-07-30,2012,7,30,0.2,28.7,31.4,26.8,12.3,34.9
2012-07-29,2012,7,29,0.0,28.3,31.4,25.8,10.0,37.1
2012-07-28,2012,7,28,0.0,27.9,31.6,25.4,10.9,45.4
2012-07-27,2012,7,27,0.0,28.8,32.1,26.8,14.4,37.1
2012-07-26,2012,7,26,0.0,29.1,32.0,27.1,16.1,37.8
2012-07-25,2012,7,25,0.0,28.4,32.0,25.4,11.7,34.2
2012-07-24,2012,7,24,0.0,28.6,31.6,25.9,9.9,30.6
2012-07-23,2012,7,23,0.0,28.7,31.1,26.8,11.1,37.4
2012-07-22,2012,7,22,0.0,28.8,31.5,26.6,8.7,29.9
2012-07-21,2012,7,21,0.0,28.5,31.3,26.3,9.8,29.9
2012-07-20,2012,7,20,0.6,27.6,31.1,24.9,8.7,32.0
2012-07-19,2012,7,19,17.0,26.4,30.0,23.8,4.8,24.8
2012-07-18,2012,7,18,0.0,26.9,29.6,24.7,6.5,25.6
2012-07-17,2012,7,17,4.0,27.0,30.7,24.6,6.1,30.2
2012-07-16,2012,7,16,6.8,26.5,30.2,25.1,6.8,34.6
2012-07-15,2012,7,15,0.0,27.3,30.8,25.2,9.5,32.4
2012-07-14,2012,7,14,29.0,26.2,28.0,24.3,9.3,34.9
2012-07-13,2012,7,13,0.4,28.4,30.8,25.4,12.7,43.2
2012-07-12,2012,7,12,0.0,27.9,30.4,26.0,9.3,30.2
2012-07-11,2012,7,11,1.2,26.9,30.6,25.7,5.6,25.6
2012-07-10,2012,7,10,4.0,27.0,31.0,24.6,5.6,31.7
2012-07-09,2012,7,9,0.2,28.0,30.1,26.0,7.2,32.8
2012-07-08,2012,7,8,0.2,27.4,31.0,23.4,7.2,40.0
2012-07-07,2012,7,7,12.4,27.2,31.6,24.4,8.7,45.7
2012-07-06,2012,7,6,0.0,28.1,30.6,25.9,9.2,33.1
2012-07-05,2012,7,5,1.8,26.0,28.4,23.2,7.3,27.7
2012-07-04,2012,7,4,35.4,27.3,30.1,22.9,6.2,37.8
2012-07-03,2012,7,3,5.0,27.1,29.5,24.9,6.0,28.1
2012-07-02,2012,7,2,9.0,27.7,31.2,25.6,10.0,36.7
2012-07-01,2012,7,1,3.6,28.6,31.6,25.9,12.6,49.7
2012-06-30,2012,6,30,2.4,28.2,30.9,25.7,8.7,33.5
2012-06-29,2012,6,29,0.0,28.7,32.3,26.4,11.4,35.6
2012-06-28,2012,6,28,0.6,28.2,30.7,25.5,7.6,29.9
2012-06-27,2012,6,27,7.0,27.9,30.1,24.9,6.0,36.7
2012-06-26,2012,6,26,0.0,29.0,32.5,27.4,11.2,31.3
2012-06-25,2012,6,25,0.0,29.0,32.0,26.6,10.3,38.9
2012-06-24,2012,6,24,0.0,29.2,31.9,27.2,11.7,32.0
2012-06-23,2012,6,23,0.0,29.4,32.6,26.8,10.9,31.3
2012-06-22,2012,6,22,0.0,28.8,32.5,25.5,10.7,34.6
2012-06-21,2012,6,21,0.0,27.8,31.3,26.7,9.6,38.2
2012-06-20,2012,6,20,0.0,28.9,31.9,26.9,9.7,34.2
2012-06-19,2012,6,19,1.0,28.6,31.3,26.7,9.3,31.3
2012-06-18,2012,6,18,0.0,29.2,32.2,27.0,10.8,36.4
2012-06-17,2012,6,17,0.0,29.4,32.1,27.4,14.4,34.2
2012-06-16,2012,6,16,0.0,29.4,32.3,27.1,11.3,28.1
2012-06-15,2012,6,15,0.0,29.4,32.2,27.3,9.9,28.4
2012-06-14,2012,6,14,0.0,29.5,32.5,27.0,10.4,27.7
2012-06-13,2012,6,13,0.0,29.4,32.3,26.8,10.4,27.0
2012-06-12,2012,6,12,0.0,28.7,30.7,27.6,10.4,35.3
2012-06-11,2012,6,11,0.0,28.9,31.5,27.5,8.4,36.4
2012-06-10,2012,6,10,0.0,28.7,31.9,25.6,8.1,28.8
2012-06-09,2012,6,9,1.4,26.4,28.5,22.8,7.1,35.6
2012-06-08,2012,6,8,38.2,28.3,31.0,26.2,5.3,33.8
2012-06-07,2012,6,7,0.0,29.8,32.7,27.4,6.8,28.4
2012-06-06,2012,6,6,0.0,29.0,32.6,25.6,7.8,41.4
2012-06-05,2012,6,5,0.0,28.7,31.2,26.2,5.4,25.2
2012-06-04,2012,6,4,2.2,28.8,32.1,26.7,6.7,27.7
2012-06-03,2012,6,3,0.0,28.2,30.6,25.4,7.9,25.9
2012-06-02,2012,6,2,0.0,28.3,31.3,26.1,5.4,24.5
2012-06-01,2012,6,1,0.2,27.3,30.1,24.3,5.8,33.8
2012-05-31,2012,5,31,33.8,27.8,32.2,24.8,5.2,29.9
2012-05-30,2012,5,30,0.8,28.5,32.3,26.0,7.1,30.6
2012-05-29,2012,5,29,0.0,28.4,31.3,26.7,9.1,37.1
2012-05-28,2012,5,28,0.0,28.7,31.6,25.9,8.6,27.4
2012-05-27,2012,5,27,0.0,27.0,29.4,22.8,6.7,44.6
2012-05-26,2012,5,26,12.0,28.4,32.0,25.8,11.3,32.4
2012-05-25,2012,5,25,0.0,28.4,30.6,25.1,10.3,32.0
2012-05-24,2012,5,24,0.8,29.0,31.7,26.6,8.3,27.0
2012-05-23,2012,5,23,0.2,27.5,30.3,23.5,7.5,29.2
2012-05-22,2012,5,22,27.2,29.3,32.1,26.1,7.8,31.0
2012-05-21,2012,5,21,0.0,28.8,32.0,26.2,6.0,21.6
2012-05-20,2012,5,20,6.0,28.6,31.3,24.3,7.3,31.7
2012-05-19,2012,5,19,0.0,29.5,32.6,26.8,9.5,37.1
2012-05-18,2012,5,18,0.0,28.9,32.1,26.0,8.1,27.7
2012-05-17,2012,5,17,1.4,27.2,30.0,23.1,5.6,42.5
2012-05-16,2012,5,16,23.0,28.2,31.9,22.9,7.3,43.9
2012-05-15,2012,5,15,22.0,28.6,31.5,25.6,4.1,26.6
2012-05-14,2012,5,14,0.0,29.8,33.7,26.7,6.2,26.6
2012-05-13,2012,5,13,0.0,27.6,31.6,23.1,7.5,46.4
2012-05-12,2012,5,12,18.6,29.0,33.0,26.0,5.8,25.2
2012-05-11,2012,5,11,10.2,28.0,32.1,25.3,5.0,27.4
2012-05-10,2012,5,10,0.0,28.1,33.1,25.2,7.9,32.4
2012-05-09,2012,5,9,0.4,27.5,32.6,22.6,6.9,35.6
2012-05-08,2012,5,8,18.0,28.6,33.7,25.1,7.0,25.9
2012-05-07,2012,5,7,1.2,26.0,28.7,22.9,5.1,42.5
2012-05-06,2012,5,6,34.0,26.8,32.3,22.1,5.5,53.6
2012-05-05,2012,5,5,0.0,27.0,31.4,22.0,6.1,52.9
2012-05-04,2012,5,4,79.2,27.9,30.9,24.0,5.8,27.4
2012-05-03,2012,5,3,0.0,28.9,32.5,26.1,5.5,22.0
2012-05-02,2012,5,2,0.4,27.5,30.8,25.2,6.0,26.6
2012-05-01,2012,5,1,2.8,27.9,31.6,23.9,6.8,44.3
2012-04-30,2012,4,30,2.4,27.7,32.5,25.3,5.4,25.2
2012-04-29,2012,4,29,0.0,29.1,32.4,27.1,6.3,31.0
2012-04-28,2012,4,28,0.6,29.4,32.6,25.8,6.9,25.9
2012-04-27,2012,4,27,0.0,29.1,32.9,25.0,6.7,37.1
2012-04-26,2012,4,26,0.2,28.5,31.8,25.9,6.0,33.1
2012-04-25,2012,4,25,0.0,28.0,31.8,26.2,6.0,26.3
2012-04-24,2012,4,24,1.4,26.8,31.3,25.4,5.7,28.1
2012-04-23,2012,4,23,0.4,27.8,32.6,24.0,7.3,38.2
2012-04-22,2012,4,22,6.4,27.5,31.2,23.9,6.5,34.9
2012-04-21,2012,4,21,35.6,26.8,28.9,24.1,5.8,28.8
2012-04-20,2012,4,20,0.0,28.3,31.8,25.1,7.0,27.7
2012-04-19,2012,4,19,3.0,26.6,30.4,24.0,4.6,26.3
2012-04-18,2012,4,18,0.0,28.4,32.2,26.4,6.8,39.2
2012-04-17,2012,4,17,0.0,27.1,30.8,25.3,6.1,25.6
2012-04-16,2012,4,16,0.4,28.1,32.7,25.8,5.7,27.0
2012-04-15,2012,4,15,48.4,26.8,30.4,23.7,5.8,22.7
2012-04-14,2012,4,14,19.2,27.4,31.9,24.2,7.4,39.2
2012-04-13,2012,4,13,0.0,28.8,31.9,25.4,7.7,26.6
2012-04-12,2012,4,12,0.0,27.9,31.6,25.7,7.1,25.9
2012-04-11,2012,4,11,26.4,26.3,29.6,23.7,5.5,32.0
2012-04-10,2012,4,10,33.2,26.3,31.7,23.3,6.1,32.4
